mode,multi_resolution_stft_distance,output_dc_mean,output_peak,output_rms,pesq,si_sdr_db,speaker_similarity,stft_l1,stoi,stoi_available,stoi_error,utterance_id,visqol,waveform_correlation,waveform_snr_db
official,0.0962219387292862,-7.701486538280733e-06,0.3351075351238251,0.05966326966881752,,3.1420233249664307,,0.09082002192735672,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,,0.8205927014350891,4.657734394073486
official,0.11281042546033859,-0.00010389909584773704,0.3017445504665375,0.08452542126178741,,4.855119705200195,,0.10629788041114807,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,,0.8681042194366455,6.04818058013916
official,0.05739682540297508,-9.810276242205873e-05,0.25291359424591064,0.04887926205992699,,5.020320415496826,,0.053544383496046066,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,,0.8721239566802979,6.171131134033203
official,0.0669327825307846,-0.00014666261267848313,0.2725558578968048,0.03863992542028427,,0.24543100595474243,,0.06328088790178299,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,,0.7170246243476868,2.6849617958068848
official,0.05673636123538017,-0.0008415800402872264,0.3567109704017639,0.06844791769981384,,7.781315803527832,,0.053864262998104095,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,,0.9258172512054443,8.410097122192383
official,0.0698222666978836,-5.652816253132187e-05,0.3429040312767029,0.04036085307598114,,-1.0502128601074219,,0.0659976452589035,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,,0.6632026433944702,1.8321638107299805
official,0.08734329789876938,-0.0006720068631693721,0.27628186345100403,0.06336059421300888,,3.194007635116577,,0.08271275460720062,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,,0.8221918344497681,4.805376052856445
official,0.06803487986326218,1.5954568880260922e-05,0.3804433047771454,0.05402139574289322,,1.9659643173217773,,0.06512639671564102,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,,0.7818415760993958,3.4363274574279785
official,0.07890816032886505,-7.597505464218557e-05,0.3013564944267273,0.0507022887468338,,3.5830917358398438,,0.07487469166517258,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,,0.833849310874939,5.137787818908691
official,0.0968482717871666,-0.0001631267077755183,0.40071067214012146,0.07398150116205215,,5.986404895782471,,0.09279714524745941,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,,0.8937210440635681,6.84599494934082
official,0.041274912655353546,-7.929147250251845e-05,0.19742858409881592,0.029052110388875008,,1.955249309539795,,0.03896331414580345,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,,0.7814664840698242,3.6652839183807373
official,0.1091674417257309,-0.00033990605152212083,0.30159252882003784,0.06684069335460663,,3.730419158935547,,0.1036970391869545,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0024.flac,,0.8381190299987793,4.940658092498779
official,0.025885943323373795,-0.0001519979996373877,0.1308896839618683,0.030374441295862198,,4.9043049812316895,,0.02494177781045437,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2803/161169/2803-161169-0002.flac,,0.8693110942840576,5.882406234741211
official,0.03706666827201843,-3.170521813444793e-05,0.2180827409029007,0.04447206109762192,,8.773900985717773,,0.03498784825205803,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0010.flac,,0.9396321773529053,8.690420150756836
official,0.04709402844309807,-0.0001510396396042779,0.3935914933681488,0.05949850380420685,,7.554478645324707,,0.044384609907865524,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0000.flac,,0.9222912192344666,8.052604675292969
official,0.11224811524152756,-9.196229075314477e-05,0.24007970094680786,0.058816470205783844,,0.6448859572410583,,0.10652037709951401,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0017.flac,,0.7328400611877441,2.488431930541992
official,0.08172887563705444,-7.590273162350059e-05,0.3067881762981415,0.035679399967193604,,-2.793586254119873,,0.07719310373067856,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0020.flac,,0.5869522094726562,0.8267357349395752
official,0.07682710140943527,-2.5491990527370945e-05,0.36673668026924133,0.03912733122706413,,0.9275657534599304,,0.07297997176647186,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0009.flac,,0.7437693476676941,3.2669355869293213
official,0.11606523394584656,-1.0369271876697894e-06,0.4282521605491638,0.06675901263952255,,1.723231554031372,,0.11013858765363693,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0018.flac,,0.7732502222061157,3.6148903369903564
official,0.07640733569860458,-0.00011184892355231568,0.26710274815559387,0.0462748222053051,,1.5099810361862183,,0.07258324325084686,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0005.flac,,0.7655431032180786,3.395052909851074
official,0.07362903654575348,-0.0001592416228959337,0.3489443063735962,0.05067916214466095,,1.0146836042404175,,0.06968096643686295,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0016.flac,,0.7470914721488953,2.671119213104248
official,0.02518409490585327,-3.0157616492942907e-05,0.1090536117553711,0.008708876557648182,,-7.824657440185547,,0.023655716329813004,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0034.flac,,0.37635746598243713,-0.14757199585437775
official,0.09769397228956223,-5.84893386985641e-05,0.5332251191139221,0.06974796950817108,,0.7332814335823059,,0.09197316318750381,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0013.flac,,0.7362820506095886,2.945915699005127
official,0.08625790476799011,-0.00012099433661205694,0.43522751331329346,0.07183277606964111,,4.072342395782471,,0.0818304792046547,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0018.flac,,0.8477222323417664,5.272634506225586
official,0.12646986544132233,-0.00019636373326648027,0.36551570892333984,0.06119958683848381,,-7.732072830200195,,0.1209825873374939,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0011.flac,,0.37981152534484863,-0.5026088356971741
official,0.04167325049638748,-1.8884735254687257e-05,0.18615444004535675,0.028583833947777748,,2.715423345565796,,0.039532121270895004,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0013.flac,,0.8071006536483765,4.390906810760498
official,0.05844360589981079,-0.00012354974751360714,0.20543786883354187,0.0452243909239769,,4.612489223480225,,0.05481747165322304,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0014.flac,,0.862023651599884,5.247030258178711
official,0.08785168826580048,-0.00011877665383508429,0.7897401452064514,0.09068959951400757,,7.336251258850098,,0.08291032910346985,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0024.flac,,0.9187618494033813,7.469788551330566
official,0.03514795005321503,-6.812702486058697e-05,0.18568190932273865,0.03101976402103901,,3.150517463684082,,0.0331081748008728,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0011.flac,,0.8208546042442322,4.7786407470703125
official,0.06905464828014374,-0.00014502294652629644,0.5351410508155823,0.05559941381216049,,2.7735142707824707,,0.06510136276483536,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0013.flac,,0.8089762926101685,4.384896278381348
official,0.05683671683073044,-0.0009647526312619448,0.28494399785995483,0.078705795109272,,9.88167953491211,,0.05367410182952881,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0018.flac,,0.9522678256034851,10.305724143981934
official,0.12088411301374435,-0.0001154418641817756,0.48355957865715027,0.06515810638666153,,0.9515874981880188,,0.11536110192537308,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61946/6241-61946-0018.flac,,0.7446876168251038,2.924095392227173
official,0.10838224738836288,-2.2975267711444758e-05,0.34573355317115784,0.07241324335336685,,1.0503966808319092,,0.10186588764190674,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0005.flac,,0.7484468221664429,3.3646867275238037
official,0.13435643911361694,3.7587851693388075e-05,0.5770605206489563,0.10799726098775864,,4.360522747039795,,0.1274312138557434,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0016.flac,,0.8554843664169312,5.709348201751709
official,0.04611213132739067,-0.00011257051664870232,0.40713217854499817,0.05788519233465195,,2.208939552307129,,0.0429997444152832,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0004.flac,,0.7902434468269348,4.110838890075684
official,0.13294368982315063,-0.00025905290385708213,0.7009103894233704,0.11547648161649704,,5.402224063873291,,0.1264837384223938,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0031.flac,,0.8810468912124634,6.342127799987793
official,0.17814654111862183,-0.0001411257399013266,0.6232269406318665,0.13390617072582245,,5.749307155609131,,0.16886456310749054,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0041.flac,,0.888716995716095,6.745631217956543
official,0.1281931847333908,-9.035316179506481e-05,0.33642756938934326,0.06465766578912735,,1.277374267578125,,0.12091917544603348,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0028.flac,,0.756971538066864,3.415971040725708
official,0.05644724890589714,-5.667025106959045e-05,0.3170607388019562,0.0486927293241024,,5.313696384429932,,0.05464320629835129,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2803/154320/2803-154320-0003.flac,,0.8790240287780762,6.081181049346924
official,0.08936571329832077,-3.2213392842095345e-05,0.40022000670433044,0.06896229088306427,,3.810706615447998,,0.08470981568098068,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0004.flac,,0.8404125571250916,5.090594291687012
official,0.0977761298418045,2.5109695343417116e-05,0.3664816617965698,0.048801347613334656,,-2.971151113510132,,0.092321015894413,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0012.flac,,0.5790850520133972,0.9587055444717407
