mode,multi_resolution_stft_distance,output_dc_mean,output_peak,output_rms,pesq,si_sdr_db,speaker_similarity,stft_l1,stoi,stoi_available,stoi_error,utterance_id,visqol,waveform_correlation,waveform_snr_db
continuous_sum,0.07027112692594528,-0.0001270482607651502,0.341715544462204,0.05566651001572609,,1.314730167388916,,0.06611800938844681,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0004.flac,,0.7583596110343933,3.350264549255371
continuous_sum,0.18156155943870544,-9.74853101070039e-05,0.46095070242881775,0.11638931185007095,,2.1104369163513184,,0.1733907163143158,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0006.flac,,0.7868614792823792,3.894446849822998
continuous_sum,0.06089369207620621,-6.451905210269615e-05,0.2982669174671173,0.03559541702270508,,-1.3838993310928345,,0.057964641600847244,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0009.flac,,0.6488478779792786,1.999308466911316
continuous_sum,0.09852748364210129,-0.00013245608715806156,0.42951810359954834,0.060365550220012665,,-1.4156399965286255,,0.09345787763595581,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0031.flac,,0.6474745273590088,1.5331974029541016
continuous_sum,0.09622343629598618,-7.707879376539495e-06,0.33508893847465515,0.05966233089566231,,3.141939640045166,,0.0908215194940567,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,,0.8205901384353638,4.657718658447266
continuous_sum,0.11281129717826843,-0.00010392837430117652,0.3018050491809845,0.08452567458152771,,4.855175971984863,,0.10629785805940628,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,,0.8681055903434753,6.048221588134766
continuous_sum,0.05739825963973999,-9.809562470763922e-05,0.2528719902038574,0.048879027366638184,,5.020296573638916,,0.05354582518339157,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0007.flac,,0.8721233010292053,6.17111873626709
continuous_sum,0.0669315829873085,-0.00014666462084278464,0.2725558578968048,0.038639917969703674,,0.2454897165298462,,0.0632791817188263,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0010.flac,,0.7170268893241882,2.684998035430908
continuous_sum,0.056736186146736145,-0.0008415678748860955,0.35671114921569824,0.06844846904277802,,7.780856132507324,,0.05386370047926903,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0019.flac,,0.9258102178573608,8.409673690795898
continuous_sum,0.06982254236936569,-5.65367445233278e-05,0.3428539037704468,0.04036039859056473,,-1.0501282215118408,,0.06599802523851395,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61943/6241-61943-0002.flac,,0.6632063388824463,1.832254409790039
continuous_sum,0.08734177052974701,-0.0006720936507917941,0.27632445096969604,0.06336142867803574,,3.193488121032715,,0.08271320909261703,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0008.flac,,0.8221759796142578,4.804971694946289
continuous_sum,0.06803414225578308,1.5946694475132972e-05,0.38044676184654236,0.05402034893631935,,1.9659638404846191,,0.06512710452079773,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0025.flac,,0.781841516494751,3.436424732208252
continuous_sum,0.07890870422124863,-7.597285730298609e-05,0.30132055282592773,0.05070160701870918,,3.5829453468322754,,0.07487505674362183,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0011.flac,,0.8338449597358704,5.137696266174316
continuous_sum,0.09684711694717407,-0.00016311914077959955,0.4007689952850342,0.0739816278219223,,5.986416339874268,,0.09279658645391464,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0039.flac,,0.8937211036682129,6.846000671386719
continuous_sum,0.041274044662714005,-7.928904960863292e-05,0.19735689461231232,0.029051965102553368,,1.9553487300872803,,0.03896311670541763,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0006.flac,,0.7814699411392212,3.665371894836426
continuous_sum,0.1091657280921936,-0.00033989830990321934,0.3016023337841034,0.06684090197086334,,3.730830192565918,,0.1036943644285202,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1272/135031/1272-135031-0024.flac,,0.8381307721138,4.940962314605713
continuous_sum,0.02588607184588909,-0.00015196108142845333,0.13092415034770966,0.030374540016055107,,4.904565334320068,,0.024941742420196533,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2803/161169/2803-161169-0002.flac,,0.8693175315856934,5.88260555267334
continuous_sum,0.037066929042339325,-3.169466071994975e-05,0.21809525787830353,0.0444728322327137,,8.774130821228027,,0.03498883917927742,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0010.flac,,0.9396347999572754,8.690690994262695
continuous_sum,0.04709489271044731,-0.0001510387082817033,0.3935914933681488,0.05949854850769043,,7.554407119750977,,0.04438517615199089,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0000.flac,,0.9222899079322815,8.052536964416504
continuous_sum,0.11224599927663803,-9.19664089451544e-05,0.24008023738861084,0.05881595239043236,,0.645006000995636,,0.10651855170726776,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2035/147961/2035-147961-0017.flac,,0.7328447699546814,2.4885525703430176
continuous_sum,0.0817277729511261,-7.590423774672672e-05,0.3069072365760803,0.03567984327673912,,-2.7938241958618164,,0.07719225436449051,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5895/34622/5895-34622-0020.flac,,0.5869417786598206,0.8265700340270996
continuous_sum,0.07682722061872482,-2.5488065148238093e-05,0.36673668026924133,0.03912721574306488,,0.9273696541786194,,0.07298006117343903,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2428/83699/2428-83699-0009.flac,,0.7437620162963867,3.2668187618255615
continuous_sum,0.11606623977422714,-1.034989963955013e-06,0.4282521605491638,0.06675886362791061,,1.723169207572937,,0.11013992130756378,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0018.flac,,0.773248016834259,3.6148550510406494
continuous_sum,0.07640694081783295,-0.00011187289783265442,0.26712357997894287,0.046274758875370026,,1.5098296403884888,,0.07258200645446777,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0005.flac,,0.7655376195907593,3.3949553966522217
continuous_sum,0.07362917810678482,-0.00015924667241051793,0.34897568821907043,0.05067984387278557,,1.0146151781082153,,0.06968022882938385,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0016.flac,,0.7470888495445251,2.671003818511963
continuous_sum,0.025184448808431625,-3.0171178877935745e-05,0.1090536117553711,0.008709101006388664,,-7.824895858764648,,0.023656010627746582,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0034.flac,,0.376348614692688,-0.14770402014255524
continuous_sum,0.09769308567047119,-5.849182707606815e-05,0.5332794189453125,0.06974846869707108,,0.7331020832061768,,0.09197250008583069,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0013.flac,,0.7362750768661499,2.945775032043457
continuous_sum,0.08625819534063339,-0.00012099634477635846,0.43522751331329346,0.07183345407247543,,4.072268486022949,,0.0818314403295517,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0018.flac,,0.8477203845977783,5.272543430328369
continuous_sum,0.12646910548210144,-0.00019634942873381078,0.36551570892333984,0.06120028719305992,,-7.732076168060303,,0.12098223716020584,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0011.flac,,0.3798113465309143,-0.5026509761810303
continuous_sum,0.04167306423187256,-1.8874463421525434e-05,0.1861690878868103,0.028584308922290802,,2.7154431343078613,,0.03953244164586067,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0013.flac,,0.8071012496948242,4.390875339508057
continuous_sum,0.05844401568174362,-0.00012356018123682588,0.20530164241790771,0.04522417113184929,,4.6128034591674805,,0.054817862808704376,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0014.flac,,0.8620317578315735,5.247308731079102
continuous_sum,0.08785416930913925,-0.00011873530456796288,0.7896792888641357,0.09068696200847626,,7.336401462554932,,0.08291082829236984,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0024.flac,,0.9187643527984619,7.470149040222168
continuous_sum,0.03514665737748146,-6.812593346694484e-05,0.1856859028339386,0.031019605696201324,,3.150724411010742,,0.03310658782720566,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7850/286674/7850-286674-0011.flac,,0.8208611011505127,4.7788004875183105
continuous_sum,0.06905753910541534,-0.0001450043055228889,0.5351404547691345,0.055598676204681396,,2.773411750793457,,0.06510317325592041,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2412/153948/2412-153948-0013.flac,,0.8089728951454163,4.384861946105957
continuous_sum,0.056839536875486374,-0.0009647459955886006,0.2849675416946411,0.07870598882436752,,9.881660461425781,,0.05367700755596161,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1462/170142/1462-170142-0018.flac,,0.9522678256034851,10.305704116821289
continuous_sum,0.12088774144649506,-0.00011542630818439648,0.4836219549179077,0.06515828520059586,,0.9516286849975586,,0.11536362022161484,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6241/61946/6241-61946-0018.flac,,0.7446892857551575,2.9241106510162354
continuous_sum,0.10838671773672104,-2.2976697437115945e-05,0.34579384326934814,0.07241322100162506,,1.0505337715148926,,0.10187028348445892,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6295/244435/6295-244435-0005.flac,,0.7484518885612488,3.364774703979492
continuous_sum,0.13435488939285278,3.759187529794872e-05,0.5770876407623291,0.10799781233072281,,4.360731601715088,,0.1274295300245285,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1988/24833/1988-24833-0016.flac,,0.8554898500442505,5.709499359130859
continuous_sum,0.04611217975616455,-0.0001125853814301081,0.4071585237979889,0.057884588837623596,,2.209268093109131,,0.042999882251024246,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8842/304647/8842-304647-0004.flac,,0.7902547121047974,4.111088752746582
continuous_sum,0.1329461634159088,-0.0002590484800748527,0.7009103894233704,0.11547579616308212,,5.402345180511475,,0.12648725509643555,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3000/15664/3000-15664-0031.flac,,0.8810497522354126,6.342248439788818
continuous_sum,0.17814740538597107,-0.0001411314879078418,0.6232269406318665,0.13390569388866425,,5.749266624450684,,0.16886493563652039,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3752/4944/3752-4944-0041.flac,,0.8887161016464233,6.745603084564209
continuous_sum,0.12819108366966248,-9.035360562847927e-05,0.33642756938934326,0.0646575391292572,,1.277377724647522,,0.12091657519340515,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1272/141231/1272-141231-0028.flac,,0.7569716572761536,3.41597843170166
continuous_sum,0.056449346244335175,-5.665202115778811e-05,0.3171207308769226,0.04869287461042404,,5.31363582611084,,0.054644592106342316,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/2803/154320/2803-154320-0003.flac,,0.8790225982666016,6.081116676330566
continuous_sum,0.08936585485935211,-3.221337829018012e-05,0.4001219570636749,0.06896263360977173,,3.8106205463409424,,0.0847105085849762,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/6319/57405/6319-57405-0004.flac,,0.8404099941253662,5.090510368347168
continuous_sum,0.09777393937110901,2.5105417080339976e-05,0.3664816617965698,0.04880107194185257,,-2.971205472946167,,0.09231873601675034,,False,pystoi is not installed,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/8297/275156/8297-275156-0012.flac,,0.5790827870368958,0.9587022662162781
